state,st,firstname,lastname,bioguide,year,start,end,district_number,congress_number,govtrack,wikipedia,wikidata,google_entity_id,house_history,icpsr,com_agriculture_102,com_appropriations_104,com_mil_natsec_106,com_finserv_113,com_budget_115,com_edu_work_124,com_energy_commerce_128,com_intl_rel_134,com_gov_ops_138,com_house_admin_142,com_judiciary_156,com_merch_marine_160,com_nat_resource_164,com_mail_civserv_168,com_infrastructure_173,com_rules_176,com_science_182,com_small_biz_184,com_off_standards_186,com_va_192,com_ways_mean_196,com_intel_242,com_home_sec_251,com_energy_252,com_voting_2007_253,com_benghazi_299,com_library_500,com_printing_501,com_taxation_503,com_economic_507,com_def_reduct_511,com_congress_org_522,com_house_leadership_661
Indiana,IN,Jackie,Walorski,W000813,2016,2015-01-06,2017-01-03,2,114,412538,Jackie Walorski,Q3157413,kg:/m/0ksf92,15032387909,21330,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Marlin,Stutzman,S001188,2016,2015-01-06,2017-01-03,3,114,412392,Marlin Stutzman,Q1902106,kg:/m/06zk1_1,22629,21100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Todd,Rokita,R000592,2016,2015-01-06,2017-01-03,4,114,412426,Todd Rokita,Q1521384,kg:/m/0bll9p,20822,21131,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Susan,Brooks,B001284,2016,2015-01-06,2017-01-03,5,114,412539,Susan Brooks,Q3225324,kg:/m/0jt8ng2,15032386870,21331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Indiana,IN,Luke,Messer,M001189,2016,2015-01-06,2017-01-03,6,114,412540,Luke Messer,Q3225316,kg:/m/0n48dw8,NA,21332,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,André,Carson,C001072,2016,2015-01-06,2017-01-03,7,114,412258,André Carson,Q517649,kg:/m/03qcvz1,11806,20757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Larry,Bucshon,B001275,2016,2015-01-06,2017-01-03,8,114,412427,Larry Bucshon,Q944286,kg:/m/0dd9k_y,10439,21132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Todd,Young,Y000064,2016,2015-01-06,2017-01-03,9,114,412428,Todd Young,Q25483,kg:/m/0ds030m,21109,21133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Peter,Visclosky,V000108,2015,2015-01-06,2017-01-03,1,114,400417,Pete Visclosky,Q514660,kg:/m/022r85,21005,15124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Jackie,Walorski,W000813,2015,2015-01-06,2017-01-03,2,114,412538,Jackie Walorski,Q3157413,kg:/m/0ksf92,15032387909,21330,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Marlin,Stutzman,S001188,2015,2015-01-06,2017-01-03,3,114,412392,Marlin Stutzman,Q1902106,kg:/m/06zk1_1,22629,21100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Todd,Rokita,R000592,2015,2015-01-06,2017-01-03,4,114,412426,Todd Rokita,Q1521384,kg:/m/0bll9p,20822,21131,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Susan,Brooks,B001284,2015,2015-01-06,2017-01-03,5,114,412539,Susan Brooks,Q3225324,kg:/m/0jt8ng2,15032386870,21331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Indiana,IN,Luke,Messer,M001189,2015,2015-01-06,2017-01-03,6,114,412540,Luke Messer,Q3225316,kg:/m/0n48dw8,NA,21332,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,André,Carson,C001072,2015,2015-01-06,2017-01-03,7,114,412258,André Carson,Q517649,kg:/m/03qcvz1,11806,20757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Larry,Bucshon,B001275,2015,2015-01-06,2017-01-03,8,114,412427,Larry Bucshon,Q944286,kg:/m/0dd9k_y,10439,21132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Todd,Young,Y000064,2015,2015-01-06,2017-01-03,9,114,412428,Todd Young,Q25483,kg:/m/0ds030m,21109,21133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Peter,Visclosky,V000108,2014,2013-01-03,2015-01-03,1,113,400417,Pete Visclosky,Q514660,kg:/m/022r85,21005,15124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Jackie,Walorski,W000813,2014,2013-01-03,2015-01-03,2,113,412538,Jackie Walorski,Q3157413,kg:/m/0ksf92,15032387909,21330,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Marlin,Stutzman,S001188,2014,2013-01-03,2015-01-03,3,113,412392,Marlin Stutzman,Q1902106,kg:/m/06zk1_1,22629,21100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Todd,Rokita,R000592,2014,2013-01-03,2015-01-03,4,113,412426,Todd Rokita,Q1521384,kg:/m/0bll9p,20822,21131,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Susan,Brooks,B001284,2014,2013-01-03,2015-01-03,5,113,412539,Susan Brooks,Q3225324,kg:/m/0jt8ng2,15032386870,21331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Indiana,IN,Luke,Messer,M001189,2014,2013-01-03,2015-01-03,6,113,412540,Luke Messer,Q3225316,kg:/m/0n48dw8,NA,21332,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,André,Carson,C001072,2014,2013-01-03,2015-01-03,7,113,412258,André Carson,Q517649,kg:/m/03qcvz1,11806,20757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Larry,Bucshon,B001275,2014,2013-01-03,2015-01-03,8,113,412427,Larry Bucshon,Q944286,kg:/m/0dd9k_y,10439,21132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,IN,Todd,Young,Y000064,2014,2013-01-03,2015-01-03,9,113,412428,Todd Young,Q25483,kg:/m/0ds030m,21109,21133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Tracey,Mann,M000871,2023,2023-01-03,2025-01-03,1,118,456823,Tracey Mann,Q48767554,kg:/g/11hcbb5b38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Jacob,LaTurner,L000266,2023,2023-01-03,2025-01-03,2,118,456824,Jake LaTurner,Q16731273,kg:/m/0w32xrn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Sharice,Davids,D000629,2023,2023-01-03,2025-01-03,3,118,412780,Sharice Davids,Q58322868,kg:/g/11fgm1fq16,NA,21914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Ron,Estes,E000298,2023,2023-01-03,2025-01-03,4,118,412735,Ron Estes,Q7363747,kg:/m/0gfgsrm,15032448694,21750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Tracey,Mann,M000871,2022,2021-01-03,2023-01-03,1,117,456823,Tracey Mann,Q48767554,kg:/g/11hcbb5b38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Jacob,LaTurner,L000266,2022,2021-01-03,2023-01-03,2,117,456824,Jake LaTurner,Q16731273,kg:/m/0w32xrn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Sharice,Davids,D000629,2022,2021-01-03,2023-01-03,3,117,412780,Sharice Davids,Q58322868,kg:/g/11fgm1fq16,NA,21914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Ron,Estes,E000298,2022,2021-01-03,2023-01-03,4,117,412735,Ron Estes,Q7363747,kg:/m/0gfgsrm,15032448694,21750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Tracey,Mann,M000871,2021,2021-01-03,2023-01-03,1,117,456823,Tracey Mann,Q48767554,kg:/g/11hcbb5b38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Jacob,LaTurner,L000266,2021,2021-01-03,2023-01-03,2,117,456824,Jake LaTurner,Q16731273,kg:/m/0w32xrn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Sharice,Davids,D000629,2021,2021-01-03,2023-01-03,3,117,412780,Sharice Davids,Q58322868,kg:/g/11fgm1fq16,NA,21914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Ron,Estes,E000298,2021,2021-01-03,2023-01-03,4,117,412735,Ron Estes,Q7363747,kg:/m/0gfgsrm,15032448694,21750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Roger,Marshall,M001198,2020,2019-01-03,2021-01-03,1,116,412704,Roger Marshall (politician),Q27923290,kg:/g/11c4btdtm1,NA,21734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Steven,Watkins,W000824,2020,2019-01-03,2021-01-03,2,116,412779,Steve Watkins,Q60428824,kg:/g/11fk40t80r,NA,21982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Sharice,Davids,D000629,2020,2019-01-03,2021-01-03,3,116,412780,Sharice Davids,Q58322868,kg:/g/11fgm1fq16,NA,21914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Ron,Estes,E000298,2020,2019-01-03,2021-01-03,4,116,412735,Ron Estes,Q7363747,kg:/m/0gfgsrm,15032448694,21750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Roger,Marshall,M001198,2019,2019-01-03,2021-01-03,1,116,412704,Roger Marshall (politician),Q27923290,kg:/g/11c4btdtm1,NA,21734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Steven,Watkins,W000824,2019,2019-01-03,2021-01-03,2,116,412779,Steve Watkins,Q60428824,kg:/g/11fk40t80r,NA,21982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Sharice,Davids,D000629,2019,2019-01-03,2021-01-03,3,116,412780,Sharice Davids,Q58322868,kg:/g/11fgm1fq16,NA,21914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Ron,Estes,E000298,2019,2019-01-03,2021-01-03,4,116,412735,Ron Estes,Q7363747,kg:/m/0gfgsrm,15032448694,21750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,KS,Roger,Marshall,M001198,2018,2017-01-03,2019-01-03,1,115,412704,Roger Marshall (politician),Q27923290,kg:/g/11c4btdtm1,NA,21734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Lynn,Jenkins,J000290,2018,2017-01-03,2019-01-03,2,115,412284,Lynn Jenkins,Q456217,kg:/m/02qdzmy,16069,20915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Kevin,Yoder,Y000063,2018,2017-01-03,2019-01-03,3,115,412430,Kevin Yoder,Q187037,kg:/m/06w90zv,21107,21135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Ron,Estes,E000298,2018,2017-04-25,2019-01-03,4,115,412735,Ron Estes,Q7363747,kg:/m/0gfgsrm,15032448694,21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Roger,Marshall,M001198,2017,2017-01-03,2019-01-03,1,115,412704,Roger Marshall (politician),Q27923290,kg:/g/11c4btdtm1,NA,21734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Lynn,Jenkins,J000290,2017,2017-01-03,2019-01-03,2,115,412284,Lynn Jenkins,Q456217,kg:/m/02qdzmy,16069,20915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Kevin,Yoder,Y000063,2017,2017-01-03,2019-01-03,3,115,412430,Kevin Yoder,Q187037,kg:/m/06w90zv,21107,21135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Ron,Estes,E000298,2017,2017-04-25,2019-01-03,4,115,412735,Ron Estes,Q7363747,kg:/m/0gfgsrm,15032448694,21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Tim,Huelskamp,H001057,2016,2015-01-06,2017-01-03,1,114,412429,Tim Huelskamp,Q2434073,kg:/m/05mr6d8,15608,21134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Lynn,Jenkins,J000290,2016,2015-01-06,2017-01-03,2,114,412284,Lynn Jenkins,Q456217,kg:/m/02qdzmy,16069,20915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Kevin,Yoder,Y000063,2016,2015-01-06,2017-01-03,3,114,412430,Kevin Yoder,Q187037,kg:/m/06w90zv,21107,21135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Mike,Pompeo,P000602,2016,2015-01-06,2017-01-03,4,114,412431,Mike Pompeo,Q473239,kg:/m/0cnxjk7,20041,21136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Kansas,KS,Tim,Huelskamp,H001057,2015,2015-01-06,2017-01-03,1,114,412429,Tim Huelskamp,Q2434073,kg:/m/05mr6d8,15608,21134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Lynn,Jenkins,J000290,2015,2015-01-06,2017-01-03,2,114,412284,Lynn Jenkins,Q456217,kg:/m/02qdzmy,16069,20915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Kevin,Yoder,Y000063,2015,2015-01-06,2017-01-03,3,114,412430,Kevin Yoder,Q187037,kg:/m/06w90zv,21107,21135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Mike,Pompeo,P000602,2015,2015-01-06,2017-01-03,4,114,412431,Mike Pompeo,Q473239,kg:/m/0cnxjk7,20041,21136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Kansas,KS,Tim,Huelskamp,H001057,2014,2013-01-03,2015-01-03,1,113,412429,Tim Huelskamp,Q2434073,kg:/m/05mr6d8,15608,21134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Lynn,Jenkins,J000290,2014,2013-01-03,2015-01-03,2,113,412284,Lynn Jenkins,Q456217,kg:/m/02qdzmy,16069,20915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Kevin,Yoder,Y000063,2014,2013-01-03,2015-01-03,3,113,412430,Kevin Yoder,Q187037,kg:/m/06w90zv,21107,21135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,KS,Mike,Pompeo,P000602,2014,2013-01-03,2015-01-03,4,113,412431,Mike Pompeo,Q473239,kg:/m/0cnxjk7,20041,21136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Kentucky,KY,James,Comer,C001108,2023,2023-01-03,2025-01-03,1,118,412676,James Comer (politician),Q6131602,kg:/m/0j65cf0,NA,21565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Brett,Guthrie,G000558,2023,2023-01-03,2025-01-03,2,118,412278,Brett Guthrie,Q910794,kg:/m/0411qqt,14275,20916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Morgan,McGarvey,M001220,2023,2023-01-03,2025-01-03,3,118,456904,Morgan McGarvey,Q16732298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Thomas,Massie,M001184,2023,2023-01-03,2025-01-03,4,118,412503,Thomas Massie,Q2426031,kg:/m/0h_cb6v,NA,31102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Harold,Rogers,R000395,2023,2023-01-03,2025-01-03,5,118,400340,Hal Rogers,Q547153,kg:/m/025jnx,20573,14854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Garland,Barr,B001282,2023,2023-01-03,2025-01-03,6,118,412541,Andy Barr (American politician),Q3828645,kg:/m/0ddc6r6,NA,21333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,James,Comer,C001108,2022,2021-01-03,2023-01-03,1,117,412676,James Comer (politician),Q6131602,kg:/m/0j65cf0,NA,21565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Brett,Guthrie,G000558,2022,2021-01-03,2023-01-03,2,117,412278,Brett Guthrie,Q910794,kg:/m/0411qqt,14275,20916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,John,Yarmuth,Y000062,2022,2021-01-03,2023-01-03,3,117,412211,John Yarmuth,Q699970,kg:/m/0bb00g,21106,20723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Thomas,Massie,M001184,2022,2021-01-03,2023-01-03,4,117,412503,Thomas Massie,Q2426031,kg:/m/0h_cb6v,NA,31102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Harold,Rogers,R000395,2022,2021-01-03,2023-01-03,5,117,400340,Hal Rogers,Q547153,kg:/m/025jnx,20573,14854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Garland,Barr,B001282,2022,2021-01-03,2023-01-03,6,117,412541,Andy Barr (American politician),Q3828645,kg:/m/0ddc6r6,NA,21333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,James,Comer,C001108,2021,2021-01-03,2023-01-03,1,117,412676,James Comer (politician),Q6131602,kg:/m/0j65cf0,NA,21565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Brett,Guthrie,G000558,2021,2021-01-03,2023-01-03,2,117,412278,Brett Guthrie,Q910794,kg:/m/0411qqt,14275,20916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,John,Yarmuth,Y000062,2021,2021-01-03,2023-01-03,3,117,412211,John Yarmuth,Q699970,kg:/m/0bb00g,21106,20723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Thomas,Massie,M001184,2021,2021-01-03,2023-01-03,4,117,412503,Thomas Massie,Q2426031,kg:/m/0h_cb6v,NA,31102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Harold,Rogers,R000395,2021,2021-01-03,2023-01-03,5,117,400340,Hal Rogers,Q547153,kg:/m/025jnx,20573,14854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,Garland,Barr,B001282,2021,2021-01-03,2023-01-03,6,117,412541,Andy Barr (American politician),Q3828645,kg:/m/0ddc6r6,NA,21333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,KY,James,Comer,C001108,2020,2019-01-03,2021-01-03,1,116,412676,James Comer (politician),Q6131602,kg:/m/0j65cf0,NA,21565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
