Meeting Title,URL,Congress,Chamber,Meeting Date,Committee
"S.Hrg. 117-761 — THE CONSUMER FINANCIAL PROTECTION BUREAU'S SEMIANNUAL REPORT TO CONGRESS",https://www.congress.gov/event/117th-congress/senate-event/333466,117th,Senate,2022-12-15T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine why the FTX bubble burst and the harm to consumers, including S.4857, to amend the Securities Exchange Act of 1934 to require companies to file public reports after meeting certain quantitative thresholds.",https://www.congress.gov/event/117th-congress/senate-event/333462,117th,Senate,2022-12-14T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-757 — CRYPTO CRASH: WHY THE FTX BUBBLE BURST AND THE HARM TO CONSUMERS",https://www.congress.gov/event/117th-congress/senate-event/LC70831/text,117th,Senate,2022-12-14T05:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-756 — EXAMINING HOW CAPITAL MARKETS SERVE DIVERSE ENTREPRENEURS AND INVESTORS",https://www.congress.gov/event/117th-congress/senate-event/333447,117th,Senate,2022-12-13T19:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"Business meeting to consider the nominations of Martin J. Gruenberg, of Maryland, to be a Member and Chairperson, Travis Hill, of Maryland, to be a Member and Vice Chairperson, and Jonathan McKernan, of Tennessee, to be a Member, all of the Board of Directors of the Federal Deposit Insurance Corporation, and Kimberly Ann McClain, of Maryland, to be an Assistant Secretary of Housing and Urban Development.",https://www.congress.gov/event/117th-congress/senate-event/333461,117th,Senate,2022-12-13T19:15:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-755 — FAIRNESS IN FINANCIAL SERVICES: RACISM AND DISCRIMINATION IN BANKING",https://www.congress.gov/event/117th-congress/senate-event/333388,117th,Senate,2022-12-01T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-736 — NOMINATIONS OF MARTIN GRUENBERG, TRAVIS HILL, JONATHAN MCKERNAN, AND KIMBERLY ANN MCCLAIN",https://www.congress.gov/event/117th-congress/senate-event/333386,117th,Senate,2022-11-30T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-753 — OVERSIGHT OF FINANCIAL REGULATORS: A STRONG BANKING AND CREDIT UNION SYSTEM FOR MAIN STREET",https://www.congress.gov/event/117th-congress/senate-event/333322,117th,Senate,2022-11-15T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-860 — ECONOMIC IMPACTS OF INADEQUATE TRANSIT MAINTENANCE AND OVERSIGHT",https://www.congress.gov/event/117th-congress/senate-event/LC72781/text,117th,Senate,2022-10-14T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-752 — EXAMINING OUTBOUND INVESTMENT",https://www.congress.gov/event/117th-congress/senate-event/333182,117th,Senate,2022-09-29T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-751 — ANNUAL OVERSIGHT OF THE NATION'S LARGEST BANKS",https://www.congress.gov/event/117th-congress/senate-event/333143,117th,Senate,2022-09-22T13:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-750 — EXAMINING THE U.S. DEPARTMENT OF AGRICULTURE'S RURAL HOUSING SERVICE: STAKEHOLDER PERSPECTIVES",https://www.congress.gov/event/117th-congress/senate-event/333128,117th,Senate,2022-09-20T18:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine tightening the screws on Russia, focusing on smart sanctions, economic statecraft and next steps, including S.4283, to authorize the confiscation of assets of the Russian Federation and the use of such assets to offset costs to the United States of assistance to Ukraine, S.3867, to impose sanctions with respect to the use of cryptocurrency to facilitate transactions by Russian persons subject to sanctions.",https://www.congress.gov/event/117th-congress/senate-event/333127,117th,Senate,2022-09-20T13:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-748 — OVERSIGHT OF THE U.S. SECURITIES AND EXCHANGE COMMISSION",https://www.congress.gov/event/117th-congress/senate-event/333116,117th,Senate,2022-09-15T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-743 — NEW CONSUMER FINANCIAL PRODUCTS AND THE IMPACTS TO WORKERS",https://www.congress.gov/event/117th-congress/senate-event/333102,117th,Senate,2022-09-13T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-747 — CURRENT ISSUES IN INSURANCE",https://www.congress.gov/event/117th-congress/senate-event/333085,117th,Senate,2022-09-08T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"To receive a briefing on the experience of workers and consumers with newer consumer financial products and the impact on the dignity of work.",https://www.congress.gov/event/117th-congress/senate-event/333100,117th,Senate,2022-09-07T14:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-741 — BORROWED TIME: THE ECONOMIC COSTS OF CLIMATE CHANGE",https://www.congress.gov/event/117th-congress/senate-event/332983,117th,Senate,2022-08-04T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-742 — ""THE RENT EATS FIRST"": HOW RENTERS AND COMMUNITIES ARE IMPACTED BY TODAY'S HOUSING MARKET",https://www.congress.gov/event/117th-congress/senate-event/332965,117th,Senate,2022-08-02T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine protecting investors and savers, focusing on understanding scams and risks in crypto and securities markets, including S.4356, to provide for responsible financial innovation and to bring digital assets within the regulatory perimeter, S.3529, to amend the Investor Protection and Securities Reform Act of 2010 to provide grants to States for enhanced protection of senior investors and senior policyholders, S.4608, to amend the Internal Revenue Code of 1986 to exclude from gross income de minimis gains from certain sales or exchanges of virtual currency, S.3990, to amend the Securities Exchange Act of 1934 to prohibit certain securities trading and related communications by those who possess material, nonpublic information, and S.2147, to enhance civil penalties under the Federal securities laws.",https://www.congress.gov/event/117th-congress/senate-event/332961,117th,Senate,2022-07-28T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-859 — PROTECTING INVESTORS AND SAVERS: UNDERSTANDING SCAMS AND RISKS IN CRYPTO AND SECURITIES MARKETS",https://www.congress.gov/event/117th-congress/senate-event/LC72787/text,117th,Senate,2022-07-28T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine the state of housing in America, including S.1991, to authorize a new type of housing choice voucher to help achieve the goals of ending homelessness among families with children, increasing housing opportunities, and improving life outcomes of poor children, S.2361, to reauthorize the budget-neutral demonstration program for energy and water conservation at multifamily residential units, to establish a green retrofit program, S.2616, to create livable communities through coordinated public investment and streamlined requirements, S.3188, to establish a manufactured housing community improvement grant program, and S.2300, to direct the Secretary of Housing and Urban Development to establish a grant program to help revitalize certain localities.",https://www.congress.gov/event/117th-congress/senate-event/332903,117th,Senate,2022-07-21T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-827 — PRICED OUT: THE STATE OF HOUSING IN AMERICA",https://www.congress.gov/event/117th-congress/senate-event/LC72542/text,117th,Senate,2022-07-21T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine opportunities and challenges in addressing homelessness, including S.2182, to require the Secretary of Housing and Urban Development to establish a national evictions database.",https://www.congress.gov/event/117th-congress/senate-event/332866,117th,Senate,2022-07-19T18:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-869 — OPPORTUNITIES AND CHALLENGES IN ADDRESSING HOMELESSNESS",https://www.congress.gov/event/117th-congress/senate-event/LC73111/text,117th,Senate,2022-07-19T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-740 — ADVANCING NATIONAL SECURITY AND FOREIGN POLICY THROUGH EXPORT CONTROLS: OVERSIGHT OF THE BUREAU OF INDUSTRY AND SECURITY",https://www.congress.gov/event/117th-congress/senate-event/332855,117th,Senate,2022-07-14T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-739 — ADVANCING PUBLIC TRANSPORTATION UNDER THE BIPARTISAN INFRASTRUCTURE LAW: UPDATE FROM THE FEDERAL TRANSIT ADMINISTRATION",https://www.congress.gov/event/117th-congress/senate-event/332840,117th,Senate,2022-07-12T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine reauthorization of the National Flood Insurance Program, focusing on Administration perspectives, including S.3128, to reauthorize the National Flood Insurance Program.",https://www.congress.gov/event/117th-congress/senate-event/332774,117th,Senate,2022-06-23T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-858 — REAUTHORIZATION OF THE NATIONAL FLOOD INSURANCE PROGRAM: ADMINISTRATION PERSPECTIVES",https://www.congress.gov/event/117th-congress/senate-event/LC72788/text,117th,Senate,2022-06-23T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine the Semiannual Monetary Policy Report to Congress, including S.3208, to establish the Office of Supply Chain Resiliency within the Department of Commerce to provide expansion support to companies and supply chains in the United States that are vulnerable to shortages and price increases, S.420, to amend the National Labor Relations Act, the Labor Management Relations Act, 1947, and the Labor-Management Reporting and Disclosure Act of 1959, S.4217, to ensure transparent and competitive transportation fuel markets in order to protect consumers from unwarranted price increases, and S.2920, to provide downpayment assistance to first-generation homebuyers to address multigenerational inequities in access to homeownership and to narrow and ultimately close the racial homeownership gap in the United States.",https://www.congress.gov/event/117th-congress/senate-event/332764,117th,Senate,2022-06-22T13:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-848 — THE SEMIANNUAL MONETARY POLICY REPORT TO CONGRESS",https://www.congress.gov/event/117th-congress/senate-event/LC72790/text,117th,Senate,2022-06-22T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine reauthorization of the National Flood Insurance Program, focusing on protecting communities from flood risk.",https://www.congress.gov/event/117th-congress/senate-event/332740,117th,Senate,2022-06-16T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-776 — REAUTHORIZATION OF THE NATIONAL FLOOD INSURANCE PROGRAM: PROTECTING COMMUNITIES FROM FLOOD RISK",https://www.congress.gov/event/117th-congress/senate-event/LC72789/text,117th,Senate,2022-06-16T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine the index fund voting process, including S.4241, to amend the Investment Advisers Act of 1940 to require investment advisers for passively managed funds to arrange for pass-through voting of proxies for certain securities.",https://www.congress.gov/event/117th-congress/senate-event/332707,117th,Senate,2022-06-14T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Business meeting to consider the nominations of Michael S. Barr, of Michigan, to be a Member, and to be Vice Chairman for Supervision of the Board of Governors, and Jaime E. Lizarraga, of Virginia, and Mark Toshiro Uyeda, of California, both to be a Member, all of the Securities and Exchange Commission.",https://www.congress.gov/event/117th-congress/senate-event/332680,117th,Senate,2022-06-08T18:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine the Department of Agriculture's Rural Housing Service, including S.2092, to permanently authorize the Native Community Development Financial Institutions lending program of the Department of Agriculture.",https://www.congress.gov/event/117th-congress/senate-event/332578,117th,Senate,2022-05-25T18:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-868 — EXAMINING THE U.S. DEPARTMENT OF AGRICULTURE'S RURAL HOUSING SERVICE",https://www.congress.gov/event/117th-congress/senate-event/LC73109/text,117th,Senate,2022-05-25T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-343 — NOMINATIONS OF MICHAEL S. BARR, JAIME E. LIZARRAGA, AND MARK TOSHIRO UYEDA",https://www.congress.gov/event/117th-congress/senate-event/332550,117th,Senate,2022-05-19T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine addressing climate change with energy-efficient and resilient housing, including S.2361, to reauthorize the budget-neutral demonstration program for energy and water conservation at multifamily residential units, to establish a green retrofit program, S.3140, to amend the Internal Revenue Code of 1986 to make the credit for residential energy efficient property refundable, S.2370, to require the Secretary of Energy to provide rebates for the installation of zero-emission technologies in single-family homes and multifamily buildings, S.1768, to make grants to support online training of residential contractors and rebates for the energy efficiency upgrades of homes and multifamily buildings, S.2616, to create livable communities through coordinated public investment and streamlined requirements.",https://www.congress.gov/event/117th-congress/senate-event/332522,117th,Senate,2022-05-18T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-685 — ADDRESSING CLIMATE CHANGE WITH ENERGY-EFFICIENT AND RESILIENT HOUSING",https://www.congress.gov/event/117th-congress/senate-event/LC72777/text,117th,Senate,2022-05-18T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine the Financial Stability Oversight Council Annual Report to Congress, including S.3970, to establish reporting requirements for issuers of fiat currency-backed stablecoins.",https://www.congress.gov/event/117th-congress/senate-event/332470,117th,Senate,2022-05-10T13:45:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-655 — THE FINANCIAL STABILITY OVERSIGHT COUNCIL ANNUAL REPORT TO CONGRESS",https://www.congress.gov/event/117th-congress/senate-event/LC72778/text,117th,Senate,2022-05-10T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine student loan servicers and their impact on workers.",https://www.congress.gov/event/117th-congress/senate-event/332441,117th,Senate,2022-05-05T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-738 — THE CONSUMER FINANCIAL PROTECTION BUREAU'S SEMIANNUAL REPORT TO CONGRESS",https://www.congress.gov/event/117th-congress/senate-event/332365,117th,Senate,2022-05-04T20:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine overdraft fees and their effects on working families, including S.2677, to amend the Truth in Lending Act to limit overdraft fees and establish fair and transparent practices related to the marketing and provision of overdraft coverage programs at depository institutions.",https://www.congress.gov/event/117th-congress/senate-event/332422,117th,Senate,2022-05-04T18:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-624 — EXAMINING OVERDRAFT FEES AND THEIR EFFECTS ON WORKING FAMILIES",https://www.congress.gov/event/117th-congress/senate-event/LC72776/text,117th,Senate,2022-05-04T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine child care and other policy tools to combat bottlenecks and inflation.",https://www.congress.gov/event/117th-congress/senate-event/332364,117th,Senate,2022-04-26T18:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine the Consumer Financial Protection Bureau's Semi-Annual Report to Congress, including, S.3441, to amend the Community Development Banking and Financial Institutions Act of 1994 to reauthorize and improve the community development financial institutions bond guarantee program, S.2315, to require the Secretary of Health and Human Services to establish a program to provide health care coverage to low-income adults in States that have not expanded Medicaid, and S.2145, to ensure that irresponsible corporate executives, rather than shareholders, pay fines and penalties.",https://www.congress.gov/event/117th-congress/senate-event/332412,117th,Senate,2022-04-26T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-737 — CHILDCARE AND OTHER POLICY TOOLS TO COMBAT BOTTLENECKS AND INFLATION",https://www.congress.gov/event/117th-congress/senate-event/LC70797/text,117th,Senate,2022-04-26T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine advancing public transportation in small cities and rural places under the bipartisan infrastructure law, including S.267, to increase the Federal share of operating costs for certain projects that receive grants under the Formula Grants to Rural Areas Program of the Federal Transit Administration, and S.2365, to amend title 49, United States Code, to modify the Government share of the cost of certain planning activities.",https://www.congress.gov/event/117th-congress/senate-event/332248,117th,Senate,2022-04-06T18:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-342 — NOMINATIONS OF VENTRIS C. GIBSON AND PAUL M. ROSEN",https://www.congress.gov/event/117th-congress/senate-event/332241,117th,Senate,2022-04-06T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine insider trading legislation, focusing on fair markets, including S.3990, to amend the Securities Exchange Act of 1934 to prohibit certain securities trading and related communications by those who possess material, nonpublic information, H.R.6553, to promote a 21st century artificial intelligence workforce, S.3730, to ensure a complete analysis of the potential impacts of rules on small entities, S.3980, to require the Securities and Exchange Commission to carry out a study of the costs associated with small- and medium-sized companies to undertake initial public offerings, S.3919, to amend the Securities Exchange Act of 1934 to provide that an issuer that is required to file certain quarterly reports may elect to file those reports semiannually, S.3923, to amend the Dodd-Frank Wall Street Reform and Consumer Protection Act to repeal certain provisions requiring non-material disclosure, S.3945, to amend the Securities Exchange Act of 1934 to address the solicitation of proxy with respect to securities, S.3097, to amend the Securities Exchange Act of 1934 to allow for the registration of venture exchanges, S.3976, to amend the Investment Company Act of 1940 to address entities that are not considered to be investment companies for the purposes of that Act, S.3914, to require the Securities and Exchange Commission to revise the definition of a qualifying investment, for purposes of the exemption from registration for venture capital fund advisers under the Investment Advisers Act of 1940, to include an equity security issued by a qualifying portfolio company and to include an investment in another venture capital fund, S.3939, to amend the Securities Act of 1933 to provide small issuers with a micro-offering exemption free of mandated disclosures or offering filings, but subject to the antifraud provisions of the Federal securities laws, S.3922, to amend the Securities Exchange Act of 1934 to create a safe harbor for finders and private placement brokers, S.3391, to amend the Securities Exchange Act of 1934 to establish a registration exemption for merger and acquisition brokers, S.3931, to require the Securities and Exchange Commission to extend exemptions for securities offered as part of employee pay to other individuals providing goods for sale, labor, or services for remuneration, S.3948, to amend the Investment Company Act of 1940 to prohibit limitations on closed-end companies investing in private funds, S.3967, to amend the Securities Act of 1933 to preempt State securities law requiring registration for secondary transactions, S.3921, to amend the Securities Act of 1933 to expand the definition of a qualifying accredited investor, S.3966, to amend the Securities Act of 1933 to define secondary offerings of Regulation A tier 2 securities as covered securities for purposes of an exemption from State regulation, S.3921, to amend the Securities Act of 1933 to expand the definition of a qualifying accredited investor, S.3631, to prohibit stock trading and ownership by Members of Congress and spouses of Members of Congress, and S.2360, to amend the Securities Exchange Act of 1934 to require the Securities and Exchange Commission to issue rules that prohibit officers and directors of certain companies from trading securities in anticipation of a current report.",https://www.congress.gov/event/117th-congress/senate-event/332240,117th,Senate,2022-04-05T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-621 — KEEPING MARKETS FAIR: CONSIDERING INSIDER TRADING LEGISLATION",https://www.congress.gov/event/117th-congress/senate-event/LC72775/text,117th,Senate,2022-04-05T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-760 — AFFORDABILITY AND ACCESSIBILITY: ADDRESSING THE HOUSING NEEDS OF AMERICA'S SENIORS",https://www.congress.gov/event/117th-congress/senate-event/332201,117th,Senate,2022-03-31T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine the economic impact of the growing burden of medical debt.",https://www.congress.gov/event/117th-congress/senate-event/332173,117th,Senate,2022-03-29T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-759 — ECONOMIC IMPACT OF THE GROWING BURDEN OF MEDICAL DEBT",https://www.congress.gov/event/117th-congress/senate-event/LC72663/text,117th,Senate,2022-03-29T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine strengthening oversight and equity in the appraisal process.",https://www.congress.gov/event/117th-congress/senate-event/332165,117th,Senate,2022-03-24T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-758 — STRENGTHENING OVERSIGHT AND EQUITY IN THE APPRAISAL PROCESS",https://www.congress.gov/event/117th-congress/senate-event/LC72665/text,117th,Senate,2022-03-24T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine building a resilient economy, focusing on shoring up supply, including S.3596, to amend title XXI of the Social Security Act to disregard State expenditures on health services initiatives to increase access to behavioral health services for children in schools for purposes of the reimbursement limitation on expenditures under the Children's Health Insurance Program that are not related to Medicaid or health insurance assistance, S.1422, to amend the Internal Revenue Code of 1986 to provide a credit for employer-provided worker training, and S.3842, to amend title VI of the Social Security Act to permit State and local coronavirus fiscal recovery funds to be used to address increased costs of essential items.",https://www.congress.gov/event/117th-congress/senate-event/332113,117th,Senate,2022-03-22T14:15:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-620 — BUILDING A RESILIENT ECONOMY: SHORING UP SUPPLY",https://www.congress.gov/event/117th-congress/senate-event/LC72774/text,117th,Senate,2022-03-22T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-677 — UNDERSTANDING THE ROLE OF DIGITAL ASSETS IN ILLICIT FINANCE",https://www.congress.gov/event/117th-congress/senate-event/332091,117th,Senate,2022-03-17T14:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Business meeting to consider the nominations of Jerome H. Powell, of Maryland, to be Chairman, Lael Brainard, of the District of Columbia, to be Vice Chairman, and Lisa DeNell Cook, of Michigan, and Philip Nathan Jefferson, of North Carolina, both to be a Member, all of the Board of Governors of the Federal Reserve System, and Sandra L. Thompson, of Maryland, to be Director of the Federal Housing Finance Agency.",https://www.congress.gov/event/117th-congress/senate-event/332116,117th,Senate,2022-03-16T23:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine advancing public transportation under the Bipartisan Infrastructure Law, including H.R.3684, to authorize funds for Federal-aid highways, highway safety programs, and transit programs.",https://www.congress.gov/event/117th-congress/senate-event/332070,117th,Senate,2022-03-15T18:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-857 — ADVANCING PUBLIC TRANSPORTATION UNDER THE BIPARTISAN INFRASTRUCTURE LAW",https://www.congress.gov/event/117th-congress/senate-event/LC72808/text,117th,Senate,2022-03-15T04:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine mandatory arbitration in financial service products, including S.3577, to amend the Internal Revenue Code of 1986 to eliminate the tax exemption of the International Olympic Committee and similar organizations.",https://www.congress.gov/event/117th-congress/senate-event/332001,117th,Senate,2022-03-08T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-541 — EXAMINING MANDATORY ARBITRATION IN FINANCIAL SERVICE PRODUCTS",https://www.congress.gov/event/117th-congress/senate-event/LC73105/text,117th,Senate,2022-03-08T05:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Hearings to examine the Semiannual Monetary Policy Report to the Congress, including H.R. 4616, to deem certain references to LIBOR as referring to a replacement benchmark rate upon the occurrence of certain events affecting LIBOR.",https://www.congress.gov/event/117th-congress/senate-event/331976,117th,Senate,2022-03-03T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-495 — THE SEMIANNUAL MONETARY POLICY REPORT TO THE CONGRESS",https://www.congress.gov/event/117th-congress/senate-event/LC72807/text,117th,Senate,2022-03-03T05:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-698 — THE STATE OF THE AMERICAN ECONOMY: A YEAR OF UNPRECEDENTED ECONOMIC GROWTH AND FUTURE PLANS",https://www.congress.gov/event/117th-congress/senate-event/331923,117th,Senate,2022-02-17T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-697 — EXAMINING THE PRESIDENT'S WORKING GROUP ON FINANCIAL MARKETS REPORT ON STABLECOINS",https://www.congress.gov/event/117th-congress/senate-event/331861,117th,Senate,2022-02-15T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-696 — HOW INSTITUTIONAL LANDLORDS ARE CHANGING THE HOUSING MARKET",https://www.congress.gov/event/117th-congress/senate-event/331845,117th,Senate,2022-02-10T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-370 — THE ROLE THAT COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS AND MINORITY DEPOSITORY INSTITUTIONS SERVE IN SUPPORTING COMMUNITIES",https://www.congress.gov/event/117th-congress/senate-event/331820,117th,Senate,2022-02-09T19:30:00Z,"Senate Banking, Housing, and Urban Affairs"
"To receive a briefing on renters living in rental properties owned by large corporate owners, including institutional investors and private equity owners.",https://www.congress.gov/event/117th-congress/senate-event/331846,117th,Senate,2022-02-08T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-340 — NOMINATIONS OF SARAH BLOOM RASKIN, LISA DENELL COOK, AND PHILIP NATHAN JEFFERSON",https://www.congress.gov/event/117th-congress/senate-event/331727,117th,Senate,2022-02-03T13:45:00Z,"Senate Banking, Housing, and Urban Affairs"
"Business meeting to consider the nominations of Arun Venkataraman, of the District of Columbia, to be Assistant Secretary of Commerce and Director General of the United States and Foreign Commercial Service, Reta Jo Lewis, of Georgia, to be President of the Export-Import Bank of the United States, Judith DelZoppo Pryor, of Ohio, to be First Vice President of the Export-Import Bank of the United States, Owen Edward Herrnstadt, of Maryland, to be a Member of the Board of Directors of the Export-Import Bank of the United States, Parisa Salehi, of the District of Columbia, to be Inspector General, Export-Import Bank, David Uejio, of California, to be an Assistant Secretary of Housing and Urban Development, Elizabeth de Leon Bhargava, of New York, to be an Assistant Secretary of Housing and Urban Development, Julia Ruth Gordon, of Maryland, to be an Assistant Secretary of Housing and Urban Development, Solomon Jeffrey Greene, of the District of Columbia, to be an Assistant Secretary of Housing and Urban Development, James Arthur Jemison II, of Michigan, to be an Assistant Secretary of Housing and Urban Development, Todd M. Harper, of Virginia, to be a Member of the National Credit Union Administration Board, and Brian Michael Tomney, of Virginia, to be Inspector General of the Federal Housing Finance Agency.",https://www.congress.gov/event/117th-congress/senate-event/331660,117th,Senate,2022-01-19T16:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-337 — NOMINATIONS OF LAEL BRAINARD AND SANDRA THOMPSON",https://www.congress.gov/event/117th-congress/senate-event/331500,117th,Senate,2022-01-13T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-335 — NOMINATION OF JEROME H. POWELL",https://www.congress.gov/event/117th-congress/senate-event/331480,117th,Senate,2022-01-11T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-348 — EXPLORING HOW COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS SUPPORT UNDERSERVED COMMUNITIES",https://www.congress.gov/event/117th-congress/senate-event/331400,117th,Senate,2022-01-05T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-594 — DISASTER RECOVERY ASSISTANCE: AUTHORIZATION OF THE COMMUNITY DEVELOPMENT BLOCK GRANT-DISASTER RECOVERY PROGRAM",https://www.congress.gov/event/117th-congress/senate-event/331225,117th,Senate,2021-12-15T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-588 — STABLECOINS: HOW DO THEY WORK, HOW ARE THEY USED, AND WHAT ARE THEIR RISKS?",https://www.congress.gov/event/117th-congress/senate-event/331261,117th,Senate,2021-12-14T15:15:00Z,"Senate Banking, Housing, and Urban Affairs"
"S.Hrg. 117-325 — NOMINATIONS OF PARISA SALEHI AND BRIAN MICHAEL TOMNEY",https://www.congress.gov/event/117th-congress/senate-event/331186,117th,Senate,2021-12-07T15:00:00Z,"Senate Banking, Housing, and Urban Affairs"
"Business meeting to consider the nominations of Alanna McCargo, of Virginia, to be President, Government National Mortgage Association, and James Arthur Jemison II, of Michigan, and Elizabeth de Leon Bhargava, of New York, both to be an Assistant Secretary, all of the Department of Housing and Urban Development, and Arun Venkataraman, of the District of Columbia, to be Assistant Secretary of Commerce and Director General of the United States and Foreign Commercial Service.",https://www.congress.gov/event/117th-congress/senate-event/331061,117th,Senate,2021-12-03T02:00:00Z,"Senate Banking, Housing, and Urban Affairs"
