chamber,congress,session,roll_number,chamber_roll_number,vote_date,title,question,result,yeas,nays,present,not_voting
House,115,1,371,371,2017-07-13,,On Agreeing to the Amendment,Failed,107,318,0,8
House,115,1,372,372,2017-07-14,,On Agreeing to the Amendment,Failed,208,217,0,8
House,115,1,373,373,2017-07-14,,On Agreeing to the Amendment,Agreed to,235,189,0,9
House,115,1,374,374,2017-07-14,,On Agreeing to the Amendment,Agreed to,244,181,0,8
House,115,1,375,375,2017-07-14,,On Agreeing to the Amendment,Agreed to,234,190,0,9
House,115,1,376,376,2017-07-14,,On Agreeing to the Amendment,Agreed to,424,0,0,9
House,115,1,377,377,2017-07-14,National Defense Authorization Act for Fiscal Year 2018,On Motion to Recommit with Instructions,Failed,190,235,0,8
House,115,1,378,378,2017-07-14,National Defense Authorization Act for Fiscal Year 2018,On Passage,Passed,344,81,0,8
House,115,1,379,379,2017-07-17,Sergeant Joseph George Kusick VA Community Living Center,On Motion to Suspend the Rules and Pass,Passed,401,0,0,32
House,115,1,380,380,2017-07-17,"Granting the consent and approval of Congress for the Commonwealth of Virginia, the State of Maryland, and the District of Columbia to amend the Washington Area Transit Regulation Compact",On Motion to Suspend the Rules and Pass,Passed,402,0,0,31
House,115,1,381,381,2017-07-17,"Granting the consent and approval of Congress for the Commonwealth of Virginia, the State of Maryland, and the District of Columbia to a enter into a compact relating to the establishment of the Washington Metrorail Satefy Commission","On Motion to Suspend the Rules and Pass, as Amended",Passed,399,5,0,29
House,115,1,382,382,2017-07-18,"Providing for consideration of H.R. 806, the Ozone Standards Implementation Act of 2017",On Ordering the Previous Question,Passed,231,188,0,14
House,115,1,383,383,2017-07-18,"Providing for consideration of H.R. 806, the Ozone Standards Implementation Act of 2017",On Agreeing to the Resolution,Passed,235,188,0,10
House,115,1,384,384,2017-07-18,To amend the Federal Power Act with respect to the criteria and process to qualify as a qualifying conduit hydropower facility,"On Motion to Suspend the Rules and Pass, as Amended",Passed,420,2,0,11
House,115,1,385,385,2017-07-18,,On Agreeing to the Amendment,Failed,194,232,0,7
House,115,1,386,386,2017-07-18,,On Agreeing to the Amendment,Failed,182,241,0,10
House,115,1,387,387,2017-07-18,,On Agreeing to the Amendment,Failed,191,235,0,7
House,115,1,388,388,2017-07-18,,On Agreeing to the Amendment,Failed,186,242,0,5
House,115,1,389,389,2017-07-18,,On Agreeing to the Amendment,Failed,190,236,0,7
House,115,1,390,390,2017-07-18,Ozone Standards Implementation Act of 2017,On Motion to Recommit with Instructions,Failed,191,235,0,7
House,115,1,391,391,2017-07-18,Ozone Standards Implementation Act of 2017,On Passage,Passed,229,199,0,5
House,115,1,392,392,2017-07-19,,Table Appeal of the Ruling of the Chair,Passed,235,190,1,7
House,115,1,393,393,2017-07-19,Providing for consideration of the bills (H.R. 2910) Promoting Interagency Coordination for Review of Natural Gas Pipelines Act; (H.R. 2883) Promoting Cross-Border Energy Infrastructure Act; and (H.R. 218) King Cove Road Land Exchange Act,On Ordering the Previous Question,Passed,236,192,0,5
House,115,1,394,394,2017-07-19,Providing for consideration of the bills (H.R. 2910) Promoting Interagency Coordination for Review of Natural Gas Pipelines Act; (H.R. 2883) Promoting Cross-Border Energy Infrastructure Act; and (H.R. 218) King Cove Road Land Exchange Act,On Agreeing to the Resolution,Passed,234,194,0,5
House,115,1,395,395,2017-07-19,,On Agreeing to the Amendment,Failed,182,246,0,5
House,115,1,396,396,2017-07-19,,On Agreeing to the Amendment,Failed,179,247,0,7
House,115,1,397,397,2017-07-19,Promoting Cross-Border Energy Infrastructure Act,On Motion to Recommit with Instructions,Failed,193,232,0,8
House,115,1,398,398,2017-07-19,Promoting Cross-Border Energy Infrastructure Act,On Passage,Passed,254,175,0,4
House,115,1,399,399,2017-07-19,,On Agreeing to the Amendment,Failed,180,249,0,4
House,115,1,400,400,2017-07-19,,On Agreeing to the Amendment,Failed,192,236,0,5
House,115,1,401,401,2017-07-19,Promoting Interagency Coordination for Review of Natural Gas Pipelines Act,On Motion to Recommit with Instructions,Failed,189,239,0,5
House,115,1,402,402,2017-07-19,Promoting Interagency Coordination for Review of Natural Gas Pipelines Act,On Passage,Passed,248,179,0,6
House,115,1,403,403,2017-07-20,DHS Authorization Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,386,41,0,6
House,115,1,404,404,2017-07-20,,On Agreeing to the Amendment,Failed,190,234,0,9
House,115,1,405,405,2017-07-20,,On Agreeing to the Amendment,Failed,167,260,0,6
House,115,1,406,406,2017-07-20,King Cove Road Land Exchange Act,On Passage,Passed,248,179,0,6
House,115,1,408,408,2017-07-24,"To amend title 38, United States Code, to require the Secretary of Veterans Affairs to submit an annual report regarding performance awards and bonuses awarded to certain high-level employees of the Department of Veterans Affairs","On Motion to Suspend the Rules and Pass, as Amended",Failed,219,186,0,28
House,115,1,407,407,2017-07-24,Intelligence Authorization Act for Fiscal Year 2018,"On Motion to Suspend the Rules and Pass, as Amended",Failed,241,163,0,29
House,115,1,409,409,2017-07-24,Harry W. Colmery Veterans Educational Assistance Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,405,0,0,28
House,115,1,411,411,2017-07-25,"Providing for consideration of the joint resolution (H.J.Res. 111) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to “Arbitration Agreements”.",On Agreeing to the Resolution,Passed,233,188,0,12
House,115,1,410,410,2017-07-25,"Providing for consideration of the joint resolution (H.J.Res. 111) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to “Arbitration Agreements”.",On Ordering the Previous Question,Passed,229,184,0,20
House,115,1,412,412,2017-07-25,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to “Arbitration Agreements”",On Passage,Passed,231,190,0,12
House,115,1,413,413,2017-07-25,Countering America’s Adversaries Through Sanctions Act,On Motion to Suspend the Rules and Pass,Passed,419,3,0,11
House,115,1,414,414,2017-07-26,"Providing for consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes",On Ordering the Previous Question,Passed,230,193,0,10
House,115,1,415,415,2017-07-26,"Providing for consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes",On Agreeing to the Resolution,Passed,232,192,0,9
House,115,1,416,416,2017-07-26,,On Agreeing to the Amendment,Failed,107,314,0,12
House,115,1,418,418,2017-07-26,,On Agreeing to the Amendment,Failed,191,236,0,6
House,115,1,417,417,2017-07-26,,On Agreeing to the Amendment,Failed,116,309,0,8
House,115,1,419,419,2017-07-26,,On Agreeing to the Amendment,Failed,178,249,0,6
House,115,1,420,420,2017-07-26,,On Agreeing to the Amendment,Failed,181,246,0,6
House,115,1,421,421,2017-07-26,,On Agreeing to the Amendment,Failed,186,241,0,6
House,115,1,422,422,2017-07-26,,On Agreeing to the Amendment,Failed,203,224,0,6
